DocumentID,DocumentName,RequestID,RequestRaw,RequestClean,RequestCleanNoStop
7527635658402976004,LAW OFFICE OF MARK C. BURTON.pdf,453,27. You did not report any injuries at the scene of the accident alleged in the Complaint.,you did not report any injuries at the scene of the accident alleged in the complaint,you report injuries scene accident alleged complaint
7527635658402976004,LAW OFFICE OF MARK C. BURTON.pdf,454,"28. You declined medical treatment at the scene of the accident alleged in the 
Complaint .",you declined medical treatment at the scene of the accident alleged in the complaint ,you declined medical treatment scene accident alleged complaint
7527635658402976004,LAW OFFICE OF MARK C. BURTON.pdf,455,29. You declined to be transported from the scene to the hospital by Fire -Rescue.,you declined to be transported from the scene to the hospital by fire rescue,you declined be transported scene hospital fire rescue
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,456,"1. Plaintiff  received benefits from a collateral source, as defined by Florida Statute 
768.76, for medical bills alleged to have been incurred as a result of the incident described in the 
Complaint.",plaintiff received benefits from a collateral source as defined by florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 76876 medical bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,457,"2. Plaintiff is  entitled to receive benefits from a collateral source, as defined by 
Florida Statute 768.76, for medical bills alleged to have been incurred as a result of the incident described in the Complaint.",plaintiff is entitled to receive benefits from a collateral source as defined by florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits collateral source defined florida statute 76876 medical bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,458,"3. Plaintiff  received benefits from a collateral source, as defined by Florida Statute 
768.76, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint.",plaintiff received benefits from a collateral source as defined by florida statute 76876 for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 76876 loss wages income alleged sustained result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,459,"4. Plaintiff is  entitled to receive benefits from a collateral source, as defined by 
Florida Statute 768.76, for loss of wages or income alleged to have been sustained as a result of the incident described in the Complaint.",plaintiff is entitled to receive benefits from a collateral source as defined by florida statute 76876 for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits collateral source defined florida statute 76876 loss wages income alleged sustained result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,460,"5. Plaintiff  received benefits under the Personal Injury Protection portion of an 
automobile policy for medical bi lls alleged to have been incurred as a result of the incident 
described in the Complaint.",plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bi lls alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bi lls alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,461,"6. Plaintiff is  entitled to receive benefits under the Personal Injury Protection portion 
of an automobile policy for medica l bills alleged to have been incurred as a result of the incident 
described in the Complaint.",plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medica l bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medica l bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,462,"7. Plaintiff  received benefits under the Personal Injury Protection portion of an 
automobile insurance policy for loss of wages or income alleged to have been sus tained as a 
result of the incident described in the Complaint.",plaintiff received benefits under the personal injury protection portion of an automobile insurance policy for loss of wages or income alleged to have been sus tained as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile insurance policy loss wages income alleged sus tained result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,463,"8. Plaintiff is  entitled to receive benefits under the Personal Injury Protection portion 
of an automobile insurance policy for loss of wages or income alleged to have been sustained as 
a result of the incident described in the Complaint.",plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile insurance policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile insurance policy loss wages income alleged sustained result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,464,"9. Plain tiff received benefits under the medical payments provisions of an 
automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the Complaint.",plain tiff received benefits under the medical payments provisions of an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plain tiff received benefits under medical payments provisions automobile insurance policy medical bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,465,"10. Plaintiff is  entitled to receive benefits under the medical payments provisions of 
an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the Complaint.",plaintiff is entitled to receive benefits under the medical payments provisions of an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under medical payments provisions automobile insurance policy medical bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,466,"11. Plaintiff is  subject to  a deductible under the Personal Injury Protection portion of 
an automobile insurance policy.",plaintiff is subject to a deductible under the personal injury protection portion of an automobile insurance policy,plaintiff subject deductible under personal injury protection portion automobile insurance policy
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,467,"12. Plaintiff  received benefits pursuant to personal or group health insurance policy, 
for medical bills alleged to have been incurred as a result of the incident described in the Complaint.",plaintiff received benefits pursuant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,468,"13. Plaintiff is  entitled to receive benefits pursu ant to personal or group health 
insurance policy, for medical bills alleged to have been incurred as a result of the incident described in the Complaint.",plaintiff is entitled to receive benefits pursu ant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits pursu ant personal group health insurance policy medical bills alleged incurred result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,469,"14. Plaintiff  received benefits pursuant to a personal or group wage continuation plan 
or policy, for loss  of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint.",plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,470,"15. Plaintiff is  entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to ha ve been sustained as a 
result of the incident described in the Complaint.",plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to ha ve been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged ha ve sustained result incident described complaint
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,471,"16. This action is subject to the  Florida Motor Vehicle No Fault Law, Florida Statute 
Sections 627.730627.7405.",this action is subject to the florida motor vehicle no fault law florida statute sections 6277306277405,this action subject florida motor vehicle fault law florida statute sections 6277306277405
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,472,"17. At the time and place of the incident described in the Complaint, Defenda nts’ 
complied with the provisions and security requirements set forth in Florida Statute 627.733.",at the time and place of the incident described in the complaint defenda nts’ complied with the provisions and security requirements set forth in florida statute 627733,at time place incident described complaint defenda nts’ complied provisions security requirements set forth florida statute 627733
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,473,"18. Plaintiff , at the time and place of the incident described in  the Complaint, had 
available a functional and operational seat belt/shoulder harness restraint system.",plaintiff  at the time and place of the incident described in the complaint had available a functional and operational seat beltshoulder harness restraint system,plaintiff time place incident described complaint available functional operational seat beltshoulder harness restraint system
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,474,"19. Plaintiff , at the time and place of the incident described in the Complaint, 
was/were not using the available functional and operational seat belt/sh oulder harness restraint 
system.",plaintiff  at the time and place of the incident described in the complaint waswere not using the available functional and operational seat beltsh oulder harness restraint system,plaintiff time place incident described complaint waswere using available functional operational seat beltsh oulder harness restraint system
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,475,"20. Plaintiff  use of the available functional and operational seat belt/shoulder harness 
restraint system, at the time and place of the incident described in the Complaint, would have 
prevented or lessened the injury and dam age alleged by Plaintiff .",plaintiff use of the available functional and operational seat beltshoulder harness restraint system at the time and place of the incident described in the complaint would have prevented or lessened the injury and dam age alleged by plaintiff ,plaintiff use available functional operational seat beltshoulder harness restraint system time place incident described complaint would prevented lessened injury dam age alleged plaintiff
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,476,"21. This action is subject to the Florida Motor Vehicle No- Fault Law, Florida St atute 
Sections 627.730 - 627.7405.",this action is subject to the florida motor vehicle no fault law florida st atute sections 627730  6277405,this action subject florida motor vehicle fault law florida st atute sections 627730 6277405
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,477,"22. At the time and place of the incident described in the Complaint, Defendant s’ 
complied with the provisions and security requirements set forth in Florida Statute 627.733.",at the time and place of the incident described in the complaint defendant s’ complied with the provisions and security requirements set forth in florida statute 627733,at time place incident described complaint defendant s’ complied provisions security requirements set forth florida statute 627733
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,478,"23. Plaintiff is  insured person(s) under the Personal Injury Protection portion of an 
automobile insurance policy which was in force on the date of the incident described in the Complaint which provides payment of benefits of eighty (80%) percent of all reasonable and necessary medical expenses incurred and s ixty (60%) percent of loss of income or earning    Case No.",plaintiff is insured persons under the personal injury protection portion of an automobile insurance policy which was in force on the date of the incident described in the complaint which provides payment of benefits of eighty 80 percent of all reasonable and necessary medical expenses incurred and s ixty 60 percent of loss of income or earning case no,plaintiff insured persons under personal injury protection portion automobile insurance policy force date incident described complaint provides payment benefits eighty 80 percent reasonable necessary medical expenses incurred s ixty 60 percent loss income earning case no
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,479,24. The Plaintiff is 62.5 years of age or older.,the plaintiff is 625 years of age or older,the plaintiff 625 years age older
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,480,25. The Plaintiff is currently collecting Medicare benefits for any  reason.,the plaintiff is currently collecting medicare benefits for any reason,the plaintiff currently collecting medicare benefits reason
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,481,"26. The Plaintiff is within the 24 -month waiting period between Social  Securit y 
Disability Benefits approval and Medicare eligibility.",the plaintiff is within the 24 month waiting period between social securit y disability benefits approval and medicare eligibility,the plaintiff within 24 month waiting period between social securit y disability benefits approval medicare eligibility
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,482,27. The Plaintiff is awaiting approval of a Social Security Disability  application.,the plaintiff is awaiting approval of a social security disability application,the plaintiff awaiting approval social security disability application
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,483,"28. There is a pending appeal of a denial of the Plaintiff’s application  for Social 
Security Disability benefits.",there is a pending appeal of a denial of the plaintiff’s application for social security disability benefits,there pending appeal denial plaintiff’s application social security disability benefits
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,484,"29. The Plain tiff has been deemed permanently and totally disabled by Social 
Security.",the plain tiff has been deemed permanently and totally disabled by social security,the plain tiff deemed permanently totally disabled social security
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,485,"30. The Plaintiff has a “reasonable expectation” of collecting Medicare Benefits 
within 30 months of the resolution of the instant lawsuit.",the plaintiff has a “reasonable expectation” of collecting medicare benefits within 30 months of the resolution of the instant lawsuit,the plaintiff “reasonable expectation” collecting medicare benefits within 30 months resolution instant lawsuit
2521673267553215303,LAW OFFICE OF REBECCA WOLTJER.pdf,486,"25.  
I HEREBY CERTIFY that a true and correct copy of the foregoing D EFENDANT S’ 
REQUEST FOR ADMISSIONS  has been furnished by electronic mail on this 13th day of 
December, 2022 to: 
 
Attorneys for Plaintiff  
Michael J. Smith, Es q.",i hereby certify that a true and correct copy of the foregoing d efendant s’ request for admissions has been furnished by electronic mail on this 13th day of december 2022 to attorneys for plaintiff michael j smith es q,i hereby certify true correct copy foregoing d efendant s’ request admissions furnished electronic mail 13th day december 2022 attorneys plaintiff michael j smith es q
6629436049528412680,Law Office of Robert J. Smith.pdf,487,"1. Plaintiff  received benefits from a collateral source, as defined  by Florida Statute  768.76, for 
medical bills alleged to have  been incurred as  a result  of the incident described in the Complaint.",plaintiff received benefits from a collateral source as defined by florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 76876 medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,488,"2. Plaintiff  is entitled to receive benefits from  a collateral source,  as defined  by Florida Statute 
768.76, for medical bills alleged to have been incurred as a result of the incident  described in the 
Complaint.",plaintiff is entitled to receive benefits from a collateral source as defined by florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits collateral source defined florida statute 76876 medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,489,"3. Plaintiff  received benefits  from a collateral source, as defined by Florida Statute 768.76, for 
loss of wages  or income alleged  to have been sustained as a result of the incident  described in the 
Complaint.",plaintiff received benefits from a collateral source as defined by florida statute 76876 for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 76876 loss wages income alleged sustained result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,490,"4. Plaintiff  is entitled to receive benefits from  a collateral source,  as defined  by Florida Statute 
768.76, for loss of wages or income alleged to have been  sustained as a result of the incident 
described in the  Complaint.",plaintiff is entitled to receive benefits from a collateral source as defined by florida statute 76876 for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits collateral source defined florida statute 76876 loss wages income alleged sustained result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,491,"5. Plaintiff  received benefits  under the Personal Injury Protection portion  of an automobile  policy 
for medical bills alleged to have been incurred as a result  of the incident described in the    2Complaint.",plaintiff received benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the 2complaint,plaintiff received benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described 2complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,492,"6. Plaintiff  is entitled to receive  benefits under  the Personal  Injury Protection  portion of an 
automobile policy for medical bills alleged  to have been  incurred as a result  of the incident  
described in the  Complaint.",plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,493,"7. Plaintiff  received benefits under the Personal  Injury Protection portion of an automobile  
insurance policy  for loss of wages or income alleged to have  been sustained  as a result  of the 
incident described in the Complaint.",plaintiff received benefits under the personal injury protection portion of an automobile insurance policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits under personal injury protection portion automobile insurance policy loss wages income alleged sustained result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,494,"8. Plaintiff  is entitled to receive  benefits under  the Personal  Injury Protection  portion of an 
automobile insurance  policy for loss of wages  or income alleged to have  been sustained as a 
result of the incident described in the Complaint.",plaintiff is entitled to receive benefits under the personal injury protection portion of an automobile insurance policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits under personal injury protection portion automobile insurance policy loss wages income alleged sustained result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,495,"9. Plaintiff  received benefits  under the medical payments provisions of an automobile  insurance  
policy for medical  bills alleged to have been incurred as a result of the incident  described in the 
Complaint.",plaintiff received benefits under the medical payments provisions of an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits under medical payments provisions automobile insurance policy medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,496,"10. Plaintiff  is entitled to receive  benefits under the medical payments provisions  of an automobile 
insurance policy for medical bills alleged to have been incurred as a result  of the incident  
described in the  Complaint.",plaintiff is entitled to receive benefits under the medical payments provisions of an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits under medical payments provisions automobile insurance policy medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,497,"11. Plaintiff  is subject  to a deductible under the Personal Injury  Protection portion  of an automobile  
insurance policy.",plaintiff is subject to a deductible under the personal injury protection portion of an automobile insurance policy,plaintiff subject deductible under personal injury protection portion automobile insurance policy
6629436049528412680,Law Office of Robert J. Smith.pdf,498,"12. Plaintiff  received benefits pursuant to personal or group health  insurance policy, for medical bills 
alleged to have been incurred as a result of the incident described in the Complaint.",plaintiff received benefits pursuant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,499,"13. Plaintiff  is entitled to receive  benefits pursuant to personal or group health insurance policy, for 
medical bills alleged to have  been incurred as  a result  of the incident described in the C omplaint.",plaintiff is entitled to receive benefits pursuant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the c omplaint,plaintiff entitled receive benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described c omplaint
6629436049528412680,Law Office of Robert J. Smith.pdf,500,"14. Plaintiff  received benefits  pursuant to a personal or group wage continuation  plan or policy, for    3loss of wages  or income alleged to have been sustained as a result of the incident  described in the 
Complaint.",plaintiff received benefits pursuant to a personal or group wage continuation plan or policy for 3loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits pursuant personal group wage continuation plan policy 3loss wages income alleged sustained result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,501,"15. Plaintiff  is entitled  to receive  benefits pursuant to a personal  or group wage continuation  plan or 
policy, for loss of wages or income alleged to have been sustained  as a result of the incident  
described in the  Complaint.",plaintiff is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,502,"16. Plaintiff  received benefits pursuant  to Medicaid for medical bills alleged to have  been incurred  as 
a result of the incident described in the  Complaint.",plaintiff received benefits pursuant to medicaid for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant medicaid medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,503,"17. Plaintiff  is eligible to receive benefits pursuant to Medicaid for medical  bills alleged  to have been  
incurred as  a result  of the incident described in the Complaint.",plaintiff is eligible to receive benefits pursuant to medicaid for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff eligible receive benefits pursuant medicaid medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,504,"18. Plaintiff  received benefits pursuant to Medicare  for medical bills alleged to have  been incurred as 
a result of the incident described in the  Complaint.",plaintiff received benefits pursuant to medicare for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant medicare medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,505,"19. Plaintiff  is eligible to receive  benefits pursuant to Medicare for medical bills alleged to have  been 
incurred as  a result  of the incident described in the Complaint.",plaintiff is eligible to receive benefits pursuant to medicare for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff eligible receive benefits pursuant medicare medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,506,"20. Plaintiff  received benefits pursuant  to a Medicare Advantage Plan for medical bills alleged to 
have been incurred as a result of the incident described in the Complaint.",plaintiff received benefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,507,"21. Plaintiff  is eligible to receive  benefits pursuant to a Medicare Advantage Plan for medical bills 
alleged to have been incurred as a result of the incident described in the Complaint.",plaintiff is eligible to receive benefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff eligible receive benefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint
6629436049528412680,Law Office of Robert J. Smith.pdf,508,"22. Plaintiff,  at the time and place  of the incident  described in the Complaint, had available a 
functional and operational seat belt/shoulder harness restraint  system.",plaintiff at the time and place of the incident described in the complaint had available a functional and operational seat beltshoulder harness restraint system,plaintiff time place incident described complaint available functional operational seat beltshoulder harness restraint system
6629436049528412680,Law Office of Robert J. Smith.pdf,509,"23. Plaintiff,  at the time and place of the incident described in the Complaint, failed  to use the 
available functional and operational seat belt/shoulder harness  restraint system.",plaintiff at the time and place of the incident described in the complaint failed to use the available functional and operational seat beltshoulder harness restraint system,plaintiff time place incident described complaint failed use available functional operational seat beltshoulder harness restraint system
6629436049528412680,Law Office of Robert J. Smith.pdf,510,"24. Plaintiff’s  use of the available functional and operational seat belt/shoulder harness  restraint 
system, at the time and place of the incident described in the Complaint, would have  prevented or 
lessened the injury  and damage alleged by Plaintiff.",plaintiff’s use of the available functional and operational seat beltshoulder harness restraint system at the time and place of the incident described in the complaint would have prevented or lessened the injury and damage alleged by plaintiff,plaintiff’s use available functional operational seat beltshoulder harness restraint system time place incident described complaint would prevented lessened injury damage alleged plaintiff
6629436049528412680,Law Office of Robert J. Smith.pdf,511,"25. This action is subject to the Florida Motor Vehicle No-Fault  Law,  Florida Statute Sections 
627.730 et seq.",this action is subject to the florida motor vehicle nofault law florida statute sections 627730 et seq,this action subject florida motor vehicle nofault law florida statute sections 627730 et seq
6629436049528412680,Law Office of Robert J. Smith.pdf,512,"26. Plaintiff  is an insured person under the Personal Injury  Protection portion of an automobile 
insurance policy which was in force on the date of the incident  described in the Complaint which 
provides payment  of benefits of eighty  (80%) percent of all reasonable and necessary medical 
expenses incurred and sixty (60%)  percent  of loss of income  or earning capacity from inability  to 
work as a result of injury sustained from the incident described in the Complaint to a maximum 
of Ten Thousand ($10,000.00) Dollars.",plaintiff is an insured person under the personal injury protection portion of an automobile insurance policy which was in force on the date of the incident described in the complaint which provides payment of benefits of eighty 80 percent of all reasonable and necessary medical expenses incurred and sixty 60 percent of loss of income or earning capacity from inability to work as a result of injury sustained from the incident described in the complaint to a maximum of ten thousand $1000000 dollars,plaintiff insured person under personal injury protection portion automobile insurance policy force date incident described complaint provides payment benefits eighty 80 percent reasonable necessary medical expenses incurred sixty 60 percent loss income earning capacity inability work result injury sustained incident described complaint maximum ten thousand $1000000 dollars
-7707957188971536933,Law Office of Robert P Kelly.pdf,513,"1.Please admit that the Plaintiff or Plaintiffs have not subrogated any portion of their claim
for hospital, medical or other expenses to any entity, including any insurance company or
companies under any insurance policy, in connection with the injuries allegedly sustained
as a result of the incident alleged in the Complaint.",please admit that the plaintiff or plaintiffs have not subrogated any portion of their claim for hospital medical or other expenses to any entity including any insurance company or companies under any insurance policy in connection with the injuries allegedly sustained as a result of the incident alleged in the complaint,please admit plaintiff plaintiffs subrogated portion their claim hospital medical other expenses entity including insurance company companies under insurance policy connection injuries allegedly sustained result incident alleged complaint
-7707957188971536933,Law Office of Robert P Kelly.pdf,514,"2.Please admit that there are no liens of any kind (including, but not limited to, Workers’
Compensation liens, attorney liens, judgment liens, Federal liens, including Medicare and
Internal Revenue Service) that may or will attach to any monetary proceeds  received by
the Plaintiff or Plaintiffs in this case as a result of any judgment rendered in this cause or
any settlement of this cause between the parties as a result of the incident alleged herein.",please admit that there are no liens of any kind including but not limited to workers’ compensation liens attorney liens judgment liens federal liens including medicare and internal revenue service that may or will attach to any monetary proceeds received by the plaintiff or plaintiffs in this case as a result of any judgment rendered in this cause or any settlement of this cause between the parties as a result of the incident alleged herein,please admit there liens kind including but limited workers’ compensation liens attorney liens judgment liens federal liens including medicare internal revenue service may will attach monetary proceeds received plaintiff plaintiffs case result judgment rendered cause settlement cause between parties result incident alleged herein
-7707957188971536933,Law Office of Robert P Kelly.pdf,515,"3.Please admit that all lost wages incurred by you in connection with the injuries you
allegedly sustained as a result of the incident alleged herein, have been paid by
collateral sources.",please admit that all lost wages incurred by you in connection with the injuries you allegedly sustained as a result of the incident alleged herein have been paid by collateral sources,please admit lost wages incurred connection injuries allegedly sustained result incident alleged herein paid collateral sources
-7707957188971536933,Law Office of Robert P Kelly.pdf,516,"4.Please admit that all medical expenses incurred by you in connection with the injuries
you allegedly sustained as a result of the incident alleged herein, have been paid by
collateral sources.",please admit that all medical expenses incurred by you in connection with the injuries you allegedly sustained as a result of the incident alleged herein have been paid by collateral sources,please admit medical expenses incurred connection injuries allegedly sustained result incident alleged herein paid collateral sources
3295740589566639359,Law Office of Sarah E. Blazak.pdf,517,"1. At the time of the accident that is the subject of this lawsuit, the vehicle in which you were 
riding had a fully operational seatbelt that was readily available for your use.",at the time of the accident that is the subject of this lawsuit the vehicle in which you were riding had a fully operational seatbelt that was readily available for your use,at time accident subject lawsuit vehicle riding fully operational seatbelt readily available use
3295740589566639359,Law Office of Sarah E. Blazak.pdf,518,"2. At the time of the accident that is the subject of this lawsuit, the vehicle in which you were 
riding had a fully operational shoulder harness that was readily available for your use.",at the time of the accident that is the subject of this lawsuit the vehicle in which you were riding had a fully operational shoulder harness that was readily available for your use,at time accident subject lawsuit vehicle riding fully operational shoulder harness readily available use
3295740589566639359,Law Office of Sarah E. Blazak.pdf,519,3. You were not wearing a seatbelt at the time of this accident.,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident
3295740589566639359,Law Office of Sarah E. Blazak.pdf,520,"4. Your failure to use a seatbelt produced or contributed to at least a portion of your  
 claimed injuries or damages.",your failure to use a seatbelt produced or contributed to at least a portion of your claimed injuries or damages,your failure use seatbelt produced contributed least portion claimed injuries damages
3295740589566639359,Law Office of Sarah E. Blazak.pdf,521,"5. Your claim is subject to the provisions of the ""Florida Vehicle No -Fault Law"".",your claim is subject to the provisions of the florida vehicle no fault law,your claim subject provisions florida vehicle fault law
3295740589566639359,Law Office of Sarah E. Blazak.pdf,522,"6. You have or had available No -Fault/PIP benefits pa id or payable toward your claims  
 for medical bills and/or wage losses.",you have or had available no faultpip benefits pa id or payable toward your claims for medical bills andor wage losses,you available faultpip benefits pa id payable toward claims medical bills wage losses
3295740589566639359,Law Office of Sarah E. Blazak.pdf,523,7. You have exhausted your No -Fault/PIP benefits.,you have exhausted your no faultpip benefits,you exhausted faultpip benefits
3295740589566639359,Law Office of Sarah E. Blazak.pdf,524,"8. All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the 
time of trial are properly characterized as collateral sources, to be set off against any jury 
award for past medical expenses and past wage losses.",all pip andor medical payments coverage paid or payable for billslosses incurred up to the time of trial are properly characterized as collateral sources to be set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up time trial properly characterized collateral sources be set off against jury award past medical expenses past wage losses
3295740589566639359,Law Office of Sarah E. Blazak.pdf,525,"9. You did n ot incur any lost wages as a result of the accident, which is the subject matter of 
this lawsuit.",you did n ot incur any lost wages as a result of the accident which is the subject matter of this lawsuit,you n ot incur lost wages result accident subject matter lawsuit
