GroupID,DocumentName,RequestID,RequestClean,RequestCleanNoStop,RequestRaw
33,Law Offices of Quentin B. Fairchild.pdf,751,you did not incur any lost wages as a result of the accident which is the subject matter of this lawsuit,you incur lost wages result accident subject matter lawsuit,"9.You did not incur any lost wages as a result of the accident, which  is the subject matter of this
lawsuit."
33,"The Law Office of George L. Cimballa, III.pdf",935,you did n ot incur any lost wages as a result of the accident which is the subject matter of this lawsuit,you n ot incur lost wages result accident subject matter lawsuit,"9.
 
You did n
ot incur any lost wages as a result of the accident, which is the subject matter of 
this lawsuit."
33,The Law Office of Jeffrey R. Hickman.pdf,948,you did not incur any lost wages as a result of the accident which is the subject matter of this lawsuit,you incur lost wages result accident subject matter lawsuit,"9. You did not incur any lost wages as a result of the accident, which is the subject matter of 
this lawsuit."
34,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,653,plaintiff received benefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint,"20. Plaintiff received benefits pursuant to a Medicare Advantage Plan for medical bills 
alleged to have been incurred as a result of the incident described in the Complaint."
34,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,654,plaintiff is eligible to receive benefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff eligible receive benefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint,"21. Plaintiff is eligible to receive benefits pursuant to a Medicare Advantage Plan for 
medical bills alleged to have been incurred as a result of the incident described in the Complaint."
34,Law Office of Robert J. Smith.pdf,506,plaintiff received benefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint,"20. Plaintiff  received benefits pursuant  to a Medicare Advantage Plan for medical bills alleged to 
have been incurred as a result of the incident described in the Complaint."
34,Law Office of Robert J. Smith.pdf,507,plaintiff is eligible to receive benefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff eligible receive benefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint,"21. Plaintiff  is eligible to receive  benefits pursuant to a Medicare Advantage Plan for medical bills 
alleged to have been incurred as a result of the incident described in the Complaint."
34,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",1001,plaintiff received b enefits pursuant to a medicare advantage plan for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received b enefits pursuant medicare advantage plan medical bills alleged incurred result incident described complaint,"20. Plaintiff received b enefits pursuant to a Medicare Advantage Plan for medical bills alleged to 
have been incurred as a result of the incident described in the Complaint."
34,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",1002,plaintiff is eligible to receive benefits pursuant to medicare advantage plan for medical bills alleged t o have been incurred as a result of the incident described in the complaint,plaintiff eligible receive benefits pursuant medicare advantage plan medical bills alleged t o incurred result incident described complaint,"21. Plaintiff is eligible to receive benefits pursuant to Medicare Advantage Plan for medical bills 
alleged t o have been incurred as a result of the incident described in the Complaint."
35,Law Office of Aurora D. Brown.pdf,327,all pip andor medical payments coverage paid or payable for billslosses incurred up to the sensitivity public time of trial are properly characterized as collateral sources to b e set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up sensitivity public time trial properly characterized collateral sources b e set off against jury award past medical expenses past wage losses,"8. All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the     
 
Sensitivity: Public  time of trial are properly characterized as collateral sources, to b e set off against any jury 
award for past medical expenses and past wage losses."
35,Law Office of Sarah E. Blazak.pdf,524,all pip andor medical payments coverage paid or payable for billslosses incurred up to the time of trial are properly characterized as collateral sources to be set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up time trial properly characterized collateral sources be set off against jury award past medical expenses past wage losses,"8. All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the 
time of trial are properly characterized as collateral sources, to be set off against any jury 
award for past medical expenses and past wage losses."
35,Law Offices of Gabriel O. Fundora & Associates.pdf,667,all pip andor medical payments coverage paid or payable for billslosses incurred up to the time of trial are properly characterized as collateral sources to be set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up time trial properly characterized collateral sources be set off against jury award past medical expenses past wage losses,"8.All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the 
time of trial are properly characterized  as collateral sources, to be set off against any jury 
award for past medical  expenses and past wage  losses."
35,Law Offices of Quentin B. Fairchild.pdf,750,all pip andor medical payments coverage paid or payable for billslosses incurred up to the time of trial are properly characterized as collateral sources to be set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up time trial properly characterized collateral sources be set off against jury award past medical expenses past wage losses,"8.All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the
time of trial are properly characterized as collateral sources, to be set off against any jury
award for past medical expenses and past wage losses."
35,"The Law Office of George L. Cimballa, III.pdf",934,all pip andor medical payments coverage paid or payable for billslosses incurred up to the time of trial are properly characterized as collateral sources to be set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up time trial properly characterized collateral sources be set off against jury award past medical expenses past wage losses,"8.
 
All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the 
time of trial are properly characterized as collateral sources, to be set off against any jury 
award for past medical expenses and past wage losses."
35,The Law Office of Jeffrey R. Hickman.pdf,947,all pip andor medical payments coverage paid or payable for billslosses incurred up to the sensitivity public time of trial are properly charact erized as collateral sources to be set off against any jury award for past medical expenses and past wage losses,all pip medical payments coverage paid payable billslosses incurred up sensitivity public time trial properly charact erized collateral sources be set off against jury award past medical expenses past wage losses,"8. All PIP and/or medical payments coverage paid or payable for bills/losses incurred up to the     
 
Sensitivity: Public  time of trial are properly charact erized as collateral sources, to be set off against any jury 
award for past medical expenses and past wage losses."
36,Law Office of Aurora D. Brown.pdf,323,your failure to use a seatbelt produced or contributed to at least a port ion of your claimed injuries or damages,your failure use seatbelt produced contributed least port ion claimed injuries damages,"4. Your failure to use a seatbelt produced or contributed to at least a port ion of your  
 claimed injuries or damages."
36,Law Office of Sarah E. Blazak.pdf,520,your failure to use a seatbelt produced or contributed to at least a portion of your claimed injuries or damages,your failure use seatbelt produced contributed least portion claimed injuries damages,"4. Your failure to use a seatbelt produced or contributed to at least a portion of your  
 claimed injuries or damages."
36,Law Offices of Gabriel O. Fundora & Associates.pdf,663,your failure to use a seatbelt produced or contributed to at least a portion of your claimed injuries or damages,your failure use seatbelt produced contributed least portion claimed injuries damages,"4.Your failure to use a seatbelt produced or contributed to at least a portion of your claimed 
injuries or  damages."
36,Law Offices of Quentin B. Fairchild.pdf,746,your failure to use a seatbelt produced or contributed to at least a portion of your claimed injuries or damages,your failure use seatbelt produced contributed least portion claimed injuries damages,"4.Your failure to use a seatbelt produced or contributed to at least a portion of your claimed 
injuries or damages."
36,"The Law Office of George L. Cimballa, III.pdf",930,your failure to use a seatbelt produced or contributed to at least a portion of your claimed injuries or damages,your failure use seatbelt produced contributed least portion claimed injuries damages,"4.
 
Your failure to use a seatbelt produced or contributed to at least a portion of your 
 
 
claimed injuries or damages."
36,The Law Office of Jeffrey R. Hickman.pdf,943,your failure to use a seatbelt produced or contributed to at least a portion of your claimed injuries or damages,your failure use seatbelt produced contributed least portion claimed injuries damages,"4. Your failure to use a seatbelt produced or contributed to at least a portion of your  
 claimed injuries or damages."
37,Law Office of Aurora D. Brown.pdf,322,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident,3. You were not wearing a seatbelt at the time of this accident.
37,Law Office of Sarah E. Blazak.pdf,519,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident,3. You were not wearing a seatbelt at the time of this accident.
37,Law Offices of Gabriel O. Fundora & Associates.pdf,662,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident,3.You were not wearing a seatbelt at the time of this accident.
37,Law Offices of Quentin B. Fairchild.pdf,745,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident,3.You were not wearing a seatbelt at the time of this accident.
37,"The Law Office of George L. Cimballa, III.pdf",929,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident,"3.
 
You were not wearing a seatbelt at the time of this accident."
37,The Law Office of Jeffrey R. Hickman.pdf,942,you were not wearing a seatbelt at the time of this accident,you wearing seatbelt time accident,3. You were not wearing a seatbelt at the time of this accident.
38,Law Office of Aurora D. Brown.pdf,330,all or part of your medical bills incurred to date have been paid or are payable by your no  fault benefits,all part medical bills incurred date paid payable fault benefits,"11. All or part of your medical bills incurred to date have been paid or are payable by your No -
Fault benefits."
38,Law Office of Sarah E. Blazak.pdf,527,all or part of your medic al bills incurred to date have been paid or are payable by your no  fault benefits,all part medic al bills incurred date paid payable fault benefits,"11. All or part of your medic al bills incurred to date have been paid or are payable by your No -
Fault benefits."
38,Law Offices of Gabriel O. Fundora & Associates.pdf,670,all or part of your medical bills incurred to date have been paid or are payable by your no fault benefits,all part medical bills incurred date paid payable fault benefits,"11.All or part of your medical bills incurred to date have been  paid or are payable  by your No- 
Fault benefits."
38,Law Offices of Quentin B. Fairchild.pdf,753,all or part of your medical bills incurred to date have been paid or are payable by your no fault benefits,all part medical bills incurred date paid payable fault benefits,"11.All or part of your medical bills incurred to date have been paid or are payable by your No- 
Fault benefits."
38,"The Law Office of George L. Cimballa, III.pdf",937,all or part of your medic al bills incurred to date have been paid or are payable by your no  fault benefits,all part medic al bills incurred date paid payable fault benefits,"11.
 
All or part of your medic
al bills incurred to date have been paid or are payable by your No
-
Fault benefits."
38,The Law Office of Jeffrey R. Hickman.pdf,950,all or part of your medical bills incurred to date have been paid or are payable by your no  fault benefits,all part medical bills incurred date paid payable fault benefits,"11. All or part of your medical bills incurred to date have been paid or are payable by your No -
Fault benefits."
39,Law Office of Aurora D. Brown.pdf,326,you have exhausted your no faultpip benefits,you exhausted faultpip benefits,7. You have exhausted your No -Fault/PIP benefits.
39,Law Office of Sarah E. Blazak.pdf,523,you have exhausted your no faultpip benefits,you exhausted faultpip benefits,7. You have exhausted your No -Fault/PIP benefits.
39,Law Offices of Gabriel O. Fundora & Associates.pdf,666,you have exhausted your nofaultpip benefits,you exhausted nofaultpip benefits,7.You have exhausted your No-Fault/PIP benefits.
39,Law Offices of Quentin B. Fairchild.pdf,749,you have exhausted your nofaultpip benefits,you exhausted nofaultpip benefits,7.You have exhausted your No-Fault/PIP benefits.
39,"The Law Office of George L. Cimballa, III.pdf",933,you have exhausted your no  faultpip benefits,you exhausted faultpip benefits,"7.
 
You have exhausted your No
-
Fault/PIP benefits."
39,The Law Office of Jeffrey R. Hickman.pdf,946,you have exhausted your no faultpip benefits,you exhausted faultpip benefits,7. You have exhausted your No -Fault/PIP benefits.
40,Law Office of Aurora D. Brown.pdf,329,you did not incur any loss of earning capacity as a resul t of the accident which is the subject matter of this lawsuit,you incur loss earning capacity resul t accident subject matter lawsuit,"10. You did not incur any loss of earning capacity as a resul t of the accident, which is the 
subject matter of this lawsuit."
40,Law Office of Sarah E. Blazak.pdf,526,you did not incur any loss of earning capacity as a result of the accident which is the subject matter of this lawsuit,you incur loss earning capacity result accident subject matter lawsuit,"10. You did not incur any loss of earning capacity as a result of the accident, which is the 
subject matter of this lawsuit."
40,Law Offices of Gabriel O. Fundora & Associates.pdf,669,you did not incur any loss of earning capacity as a result of the accident which is the subject matter of this lawsuit,you incur loss earning capacity result accident subject matter lawsuit,"10.You did not incur any loss of earning capacity  as a result of the accident, which  is the subject 
matter of  this lawsuit."
40,Law Offices of Quentin B. Fairchild.pdf,752,you did not incur any loss of earning capacity as a result of the accident which is the subject matter of this lawsuit,you incur loss earning capacity result accident subject matter lawsuit,"10.You did not incur any loss of earning capacity as a result of the accident, which is the 
subject matter of this lawsuit."
40,"The Law Office of George L. Cimballa, III.pdf",936,you did not incur any loss of earning capacity as a result of the accident which is the subject matter of this lawsuit,you incur loss earning capacity result accident subject matter lawsuit,"10.
 
You did not incur any loss of earning capacity as a result of the accident, which is the 
subject matter of this lawsuit."
40,The Law Office of Jeffrey R. Hickman.pdf,949,you did not incur any loss of earning capacity as a result of the accident which is the subject matter of this lawsuit,you incur loss earning capacity result accident subject matter lawsuit,"10. You did not incur any loss of earning capacity as a result of the accident, which is the 
subject matter of this lawsuit."
41,"FALK,WAAS,HERNANDEZ,SOLOMON.pdf",201,plaintiff at the time and place of the incident described in the complaint had available a functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint available functional operational seatbeltshoulder harness restraint system,"9. Plaintiff, at the time and place of the incident described in the
Complaint, had available a functional and operational seatbelt/shoulder harness
restraint system."
41,"FALK,WAAS,HERNANDEZ,SOLOMON.pdf",202,plaintiff at the time and place of the incident described in the complaint was not using the available functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint using available functional operational seatbeltshoulder harness restraint system,"10. Plaintiff, at the time and place of the incident described in the
Complaint, was not using the. available functional and operational seatbelt/shoulder
harness restraint system."
41,"Leeper & Associates, P.A..pdf",837,plaintiff at the time and place of the incident described in the complaint had available a functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint available functional operational seatbeltshoulder harness restraint system,"8. Plaintiff at the time and place of the incident described
in the Complaint, had available a functional and operational
seatbelt/shoulder harness restraint system."
41,"Leeper & Associates, P.A..pdf",838,plaintiff at the time and place of the incident described in the complaint was not using the available functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint using available functional operational seatbeltshoulder harness restraint system,"9. Plaintiff at the time and place of the incident described
in the Complaint, was not using the available functional and
operational seatbelt/shoulder harness restraint system."
41,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1078,plaintiff at the time and place of the incident described in the complaint had available functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint available functional operational seatbeltshoulder harness restraint system,"9. Plaintiff at the time and place of the incident described in the Complaint, had available 
functional and operational seatbelt/shoulder harness restraint system."
41,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1079,plaintiff at the time and place of the incident described in the complaint was not using the available functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint using available functional operational seatbeltshoulder harness restraint system,"10. Plaintiff at the time and place of the incident described in the Complaint, was not using the 
available functional and operational seatbelt/shoulder harness restraint system."
42,Law Office of Sarah E. Blazak.pdf,528,all or part of your lost wages incurred to date have been paid or are payable by your available no fault benefits,all part lost wages incurred date paid payable available fault benefits,"12. All or part of your lost wages incurred to date have been paid or are payable by your 
available No -Fault benefits."
42,Law Offices of Gabriel O. Fundora & Associates.pdf,671,all or part of your lost wages incurred to date have been paid or are payable by your available nofault benefits,all part lost wages incurred date paid payable available nofault benefits,"12.All or part of your lost wages incurred to date have been paid or are payable by your 
available No-Fault benefits."
42,Law Offices of Quentin B. Fairchild.pdf,754,all or part of your lost wages incurred to date have been paid or are payable by your available nofault benefits,all part lost wages incurred date paid payable available nofault benefits,"12.All or part of your lost wages incurred to date have been paid or are payable by your 
available No-Fault benefits."
42,"The Law Office of George L. Cimballa, III.pdf",938,all or part of your lost wages incurred to date have been paid or are payable by your available no  fault benefits,all part lost wages incurred date paid payable available fault benefits,"12.
 
All or part of your lost wages incurred to date have been paid or are payable by your 
available No
-
Fault benefits."
42,The Law Office of Jeffrey R. Hickman.pdf,951,all or part of your lost wages incurred to date have been paid or are payable by your available no fault benefits,all part lost wages incurred date paid payable available fault benefits,"12. All or part of your lost wages incurred to date have been paid or are payable by your 
available No -Fault benefits."
43,"DAVIS, GIARDINO, HRIVNAK & OKON, PLLC.pdf",151,that at the time of the subject accident the vehicle which you occupied was equipped with seat belts,that time subject accident vehicle occupied equipped seat belts,1. That at the time of the subject accident the vehicle which you occupied was equipped with seat belts.
43,"DAVIS, GIARDINO, HRIVNAK & OKON, PLLC.pdf",152,that at the time of the subject accident the vehicle you occupied was equipped with seat belts which were available for your use,that time subject accident vehicle occupied equipped seat belts available use,2. That at the time of the subject accident the vehicle you occupied was equipped with seat belts which were available for your use.
43,"Kirwanm Spellacy, Danner.docx",1144,that at the time of the subject accident the vehicle you occupied was equipped with seat belts,that time subject accident vehicle occupied equipped seat belts,"1:
That at the time of the subject accident, the vehicle you occupied was equipped with seat belts."
43,"Kirwanm Spellacy, Danner.docx",1145,that at the time of the subject accident the vehicle you occupied was equipped with seat belts which were available for your use,that time subject accident vehicle occupied equipped seat belts available use,"2:
That at the time of the subject accident, the vehicle you occupied was equipped with seat belts which were available for your use."
44,"COLE, SCOTT & KISSANE, P.A..pdf",101,your failure to use the seat belt as set forth above was unreasonable under the circumstances,your failure use seat belt set forth above unreasonable under circumstances,"5. Your failure to use the seat belt as set forth above was unreasonable under 
the circumstances."
44,LAW OFFICE OF MARK C. BURTON.pdf,429,your failure to use the seat belt as set forth above was unreasonable under the circumstances,your failure use seat belt set forth above unreasonable under circumstances,"3. Your failure to use the seat belt as set forth above was unreasonable under the 
circumstances."
44,Law Offices of Jack D. Evans.pdf,676,your f ailure to use the seat belt as set forth above was unreasonable under the circumstances,your f ailure use seat belt set forth above unreasonable under circumstances,"4. Your f ailure to use the seat belt as set forth above was unreasonable under the 
circumstances."
44,"Rywant, Alvarez, Jones, Russo & Guyton, P.A..pdf",923,your failure to use the seat belt as set forth above was unreasonable under the circumstances,your failure use seat belt set forth above unreasonable under circumstances,"6. Your failure to use the seat belt as set forth above was unreasonable under the 
circumstances."
45,Law Office of Aurora D. Brown.pdf,324,your claim is subject to the provisions of the florida vehicle no fault law,your claim subject provisions florida vehicle fault law,"5. Your claim is subject to the provisions of the ""Florida Vehicle No -Fault Law""."
45,Law Office of Sarah E. Blazak.pdf,521,your claim is subject to the provisions of the florida vehicle no fault law,your claim subject provisions florida vehicle fault law,"5. Your claim is subject to the provisions of the ""Florida Vehicle No -Fault Law""."
45,"The Law Office of George L. Cimballa, III.pdf",931,your claim is subject to the provisions of the florida vehicle no  fault law,your claim subject provisions florida vehicle fault law,"5.
 
Your claim is subject to the provisions of the ""Florida Vehicle No
-
Fault Law""."
45,The Law Office of Jeffrey R. Hickman.pdf,944,your claim is subject to the provisions of the florida vehicle no fault law,your claim subject provisions florida vehicle fault law,"5. Your claim is subject to the provisions of the ""Florida Vehicle No -Fault Law""."
46,Law Office of Aurora D. Brown.pdf,325,you have or had available no faultpip benefits paid or payable toward your claims for medical bills andor wage losses,you available faultpip benefits paid payable toward claims medical bills wage losses,"6. You have or had available No -Fault/PIP benefits paid or payable toward your claims  
 for medical bills and/or wage losses."
46,Law Office of Sarah E. Blazak.pdf,522,you have or had available no faultpip benefits pa id or payable toward your claims for medical bills andor wage losses,you available faultpip benefits pa id payable toward claims medical bills wage losses,"6. You have or had available No -Fault/PIP benefits pa id or payable toward your claims  
 for medical bills and/or wage losses."
46,"The Law Office of George L. Cimballa, III.pdf",932,you have or had available no  faultpip benefits pai d or payable toward your claims for medical bills andor wage losses,you available faultpip benefits pai d payable toward claims medical bills wage losses,"6.
 
You have or had available No
-
Fault/PIP benefits pai
d or payable toward your claims 
 
 
for medical bills and/or wage losses."
46,The Law Office of Jeffrey R. Hickman.pdf,945,you have or had available no faultpip benefits pai d or payable toward your claims for medical bills andor wage losses,you available faultpip benefits pai d payable toward claims medical bills wage losses,"6. You have or had available No -Fault/PIP benefits pai d or payable toward your claims  
 for medical bills and/or wage losses."
47,"CAMERON,HODGES,COLEMAN.pdf",78,plaintiff received benefits from a collateral source as defined by §76876 fia stat for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received benefits collateral source defined §76876 fia stat loss wages income alleged sustained result incident described complaint,"3. Plaintiff received benefits from a collateral source, as defined by §768.76, Fia. Stat.,
for loss of wages or income alleged to have been sustained as a result of the incident described in
the Complaint."
47,"CAMERON,HODGES,COLEMAN.pdf",79,plaintiff is entitled to receive benefits from a collateral source as defined by §76876 fla stat for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff entitled receive benefits collateral source defined §76876 fla stat loss wages income alleged sustained result incident described complaint,"4. Plaintiff is entitled to receive benefits from a collateral source, as defined by §768.76,
Fla. Stat., for loss of wages or income alleged to have been sustained as a result of the incident
described in the Complaint."
47,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",984,plaintiff received benefits from a collateral source as defined by florida statute 76876 for loss of wages alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 76876 loss wages alleged incurred result incident described complaint,"3. Plaintiff received benefits from a collateral source, as defined by Florida Statute 768.76, for loss  
of wages alleged to have been incurred as a result of the incident described in the Complaint."
47,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",985,plaintiff is entitled to receive benefits from a collateral source as defined by florida statute 76876 for loss of wages alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits collateral source defined florida statute 76876 loss wages alleged incurred result incident described complaint,"4. Plaintiff is entitled to receive benefits from a collateral source, as defined by Florida Statute 
768.76, for loss of wages alleged to have been incurred as a result of the incident described in the  
Complaint."
48,Chartwell Law.docx,1123,no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident,no medical provider expressed medical opinion sustained permanent injury result subject accident,"4:
No medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident."
48,"JOHNSON,ANSELMO, MURDOCH.pdf",296,admit that no medical provider has expressed a medical opinion stating that you have sustained a permanent injury as a result of the subject accident,admit medical provider expressed medical opinion stating sustained permanent injury result subject accident,"19. ADMIT that no medical provider has expressed a medical opinion stating that you have
sustained a permanent injury as a result of the subject accident."
48,"ROBINSON, PECARO & MIER, P.A..pdf",912,no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident,no medical provider expressed medical opinion sustained permanent injury result subject accident,"6. No medical provider has expressed a medical opinion that you have sustained a 
permanent injury as a result of the subject  accident."
48,Wicker Smith.pdf,1113,admit that no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident,admit medical provider expressed medical opinion sustained permanent injury result subject accident,"20.ADMIT that no medical provider  has expressed  a medical opinion that you have sustained a 
permanent injury  as a result of the subject  accident."
49,Law Office of Aurora D. Brown.pdf,332,you had not experienced any neck pain in the three year period prior to the april 23  2021 accident described in the complaint,you experienced neck pain three year period prior april 23 2021 accident described complaint,"13. You had not experienced any neck pain in the three -year period prior to the April 23 , 2021 
accident described in the Complaint."
49,Law Office of Aurora D. Brown.pdf,333,you had not experienced any back pain in the three year period prior to the april 23  2021 accident described in the complaint,you experienced back pain three year period prior april 23 2021 accident described complaint,"14. You had not experienced any back pain in the three -year period prior to the April 23 , 2021 
accident described in the Complaint."
49,Law Office of Aurora D. Brown.pdf,334,you had not experienced any right shoulder pain in the three year period prior to the april 23 2021 accident described in the complaint,you experienced right shoulder pain three year period prior april 23 2021 accident described complaint,"15. You had not experienced any right shoulder pain in the three -year period prior to the April 
23, 2021 accident described in the Complaint."
49,Law Office of Aurora D. Brown.pdf,335,you had not experienced any left shoulder pain in the three year period prior to the april 23  2021 accident described in the complaint,you experienced left shoulder pain three year period prior april 23 2021 accident described complaint,"16. You had not experienced any left shoulder pain in the three -year period prior to the April 23 , 
2021 accident described in the Complaint."
50,Chartwell Law.docx,1124,you received no permanent andor significant scarring as a result of the subject accident,you received permanent significant scarring result subject accident,"5:
You received no permanent and/or significant scarring as a result of the subject accident."
50,"JOHNSON,ANSELMO, MURDOCH.pdf",297,admit that you received no permanent andor significant scarring as a result of the subject accident,admit received permanent significant scarring result subject accident,"20. ADMIT that you received no permanent and/or significant scarring as a result of the subject
accident."
50,"ROBINSON, PECARO & MIER, P.A..pdf",913,you received no permanent andor significant scarring as a result of the subject accident,you received permanent significant scarring result subject accident,"7. You received no permanent and/or  significant scarring  as a result  of the subject 
accident."
50,Wicker Smith.pdf,1114,admit that you received no permanent andor significant scarring as a result of the subject accident,admit received permanent significant scarring result subject accident,"21.ADMIT that you received no permanent and/or  significant scarring as  a result of the subject 
accident."
51,LAW OFFICES OF DOLINA LORDEUS LASCAZE.pdf,658,this action is subject to the florida motor vehicle nofault law florida statute sections 627730 et seq,this action subject florida motor vehicle nofault law florida statute sections 627730 et seq,"25. This action is subject to the Florida Motor Vehicle No-Fault Law, Florida Statute 
Sections 627.730 et seq."
51,Law Office of Robert J. Smith.pdf,511,this action is subject to the florida motor vehicle nofault law florida statute sections 627730 et seq,this action subject florida motor vehicle nofault law florida statute sections 627730 et seq,"25. This action is subject to the Florida Motor Vehicle No-Fault  Law,  Florida Statute Sections 
627.730 et seq."
51,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",1006,this action is subject to the florida motor vehicle no fault law florida statute sections 627730 et seq,this action subject florida motor vehicle fault law florida statute sections 627730 et seq,"25. This action is subject to the Florida Motor Vehicle No -Fault Law, Florida Statute Sections 
627.730 et seq."
52,"FLANAGAN & MANIOTIS, P.A..pdf",215,that you are an insured person under the personal injury protection portion of an automobile insurance policy which was in force on the date of the incident descri bed in the complaint which provides payment of benefits of eighty percent 80 of all reasonable and necessary medical expenses incurred and sixty percent 60 of loss of income or earning capacity from inability to work as a result of injury sustained f rom the incident described in the complaint,that insured person under personal injury protection portion automobile insurance policy force date incident descri bed complaint provides payment benefits eighty percent 80 reasonable necessary medical expenses incurred sixty percent 60 loss income earning capacity inability work result injury sustained f rom incident described complaint,"11. That you are an insured person under the Personal Injury Protection portion of an 
automobile insurance policy which was in force on the date of the incident descri bed in the 
Complaint which provides payment of benefits of eighty percent (80%) of all reasonable and 
necessary medical expenses incurred and sixty percent (60%) of loss of income or earning capacity 
from inability to work as a result of injury sustained f rom the incident described in the Complaint."
52,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",247,plaintiff is an insured person under the perso nal injury protection portion of an automobile insurance policy which was in force on the date of the incident described in the complaint which provides payment of benefits for all reasonable and necessary medical expenses incurred and a percentage of loss of income or earing capacity from inability to work as a result of the injury sustained from the incident described in the complaint,plaintiff insured person under perso nal injury protection portion automobile insurance policy force date incident described complaint provides payment benefits reasonable necessary medical expenses incurred percentage loss income earing capacity inability work result injury sustained incident described complaint,"21. Plaintiff is an insured person under the Perso nal Injury Protection 
portion of an automobile insurance policy which was in force on the date of the incident described in the Complaint which provides payment of benefits for  all 
reasonable and necessary medical expenses incurred and a percentage  of loss of 
income or earing capacity from inability to work as a result of the injury sustained 
from the incident described in the Complaint."
52,"Leeper & Associates, P.A..pdf",844,please admit that plaintiff is an insured person under the personal injury protection portion of an automobile insurance policy which was in force on the date of the incident described in the complaint which provides payment of benefits of eighty80 percent of all reasonable and necessary medical expenses incurred and sixty 60 percent of loss of income or earning capacity from inability to work as a result of the injury sustained from the incident described in the complaint,please admit plaintiff insured person under personal injury protection portion automobile insurance policy force date incident described complaint provides payment benefits eighty80 percent reasonable necessary medical expenses incurred sixty 60 percent loss income earning capacity inability work result injury sustained incident described complaint,"15. Please admit that Plaintiff is an insured person under
the Personal Injury Protection portion of an automobile insurance
policy which was in force on the date of the incident described in
the Complaint which provides payment of benefits of eighty(80%)
percent of all reasonable and necessary medical expenses incurred
and sixty (60%) percent of loss of income or earning capacity from
inability to work as a result of the injury sustained from the
incident described in the Complaint."
53,"CALLAHAN & FUSCO, LLC.pdf",60,admit that you have previously settled a claim either pre suit or during litigation for personal injury and executed a release,admit previously settled claim either pre suit during litigation personal injury executed release,"9. ADMIT that you have previously settled a claim either pre -suit or during litigation 
for personal injury and executed a release."
53,"JOHNSON,ANSELMO, MURDOCH.pdf",285,admit that you have previously settled a claim either presuit or during litigation for personal injury and executed a release,admit previously settled claim either presuit during litigation personal injury executed release,"8. ADMIT that you have previously settled a claim either pre-suit or during litigation for
personal injury, and executed a release."
