GroupID,SecondaryGroupID,DocumentName,RequestID,RequestCleanNoStop_SecNoStop,RequestClean,RequestCleanNoStop,RequestRaw
9,2,Law Offices of James W. Kehoe.pdf,707,6277372 entitled receive received,plaintiff received or is entitled to receive benefits from a collateral source as defined by florida statute 6277372 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received entitled receive benefits collateral source defined florida statute 6277372 florida statute 76876 medical bills alleged incurred result incident described complaint,"8.Plaintiff received or is entitled to receive benefits from a collateral source, as defined by
Florida Statute 627.7372 or Florida Statute 768.76, for medical bills alleged to have been
incurred as a result of the incident described in the Complaint."
9,2,"Leeper & Associates, P.A..pdf",831,entitled 6277363 receive received,plaintiff received or is entitled to receive benefits from a collateral source as defined by florida statute 6277363 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received entitled receive benefits collateral source defined florida statute 6277363 florida statute 76876 medical bills alleged incurred result incident described complaint,"2. Plaintiff received or is entitled to receive benefits
from a collateral source, as defined by Florida Statute 627.736(3),   or Florida Statute 768.76, for medical bills alleged to have been
incurred as a result of the incident described in the Complaint."
9,2,"Vernis & Bowling of the Florida Keys, P.A..pdf",1010,6277372 entitled incurre receive received d,plaintiff received or is entitled to receive benefits from a collateral source as defined by florida statute 6277372 or florida statute 76876 for medical bills alleged to have been incurre d as a result of the incident described in the complaint,plaintiff received entitled receive benefits collateral source defined florida statute 6277372 florida statute 76876 medical bills alleged incurre d result incident described complaint,"1. Plaintiff received or is entitled to receive benefits from a collateral source, as defined 
by Florida Statute 627.7372 or Florida Statute 768.76, for medical bills alleged to have been incurre d 
as a result of the incident described in the Complaint."
9,3,CONROY SIMBERG.pdf,114,received 627736,plaintiff received benefits from a collateral source as defined by florida statute 627736 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 627736 florida statute 76876 medical bills alleged incurred result incident described complaint,"1. Plaintiff received benefits from a collateral source, as defined by Florida 
Statute 627.736 or Florida Statute 768.76, for medical bills alleged to have been incurred 
as a result of the incident described in the Complaint."
9,3,LAW OFFICE OF JOHN E. KORF.pdf,370,received 627736,plaintiff received benefits from a collateral source as defined by florida statute 627736 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 627736 florida statute 76876 medical bills alleged incurred result incident described complaint,"1.  Plaintiff received benefits from a collateral source, as defined by Florida  
Statute 627.736 or Florida Statute  768.76, for medical bills alleged to have been incurred as a 
result of the incident described  in the Complaint."
9,3,Law Office of Jose C. Fernandez.pdf,398,received 627736,plaintiff received benefits from a collateral source  as defined by florida statute 627736 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 627736 florida statute 76876 medical bills alleged incurred result incident described complaint,"1. Plaintiff  received benefits from a collateral source , as defined by Florida 
Statute  627.736 or Florida Statute  768.76, for medical bills alleged to have been incurred as a result 
of the incident described in the Complaint."
9,3,Law Offices of Michael W. Carrol.pdf,714,received 627736,plaintiff received benefits from a collateral source as defined by florida statute 627736 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral source defined florida statute 627736 florida statute 76876 medical bills alleged incurred result incident described complaint,"1. Plaintiff  received benefits from a collateral  source, as defined by Florida 
Statute  627.736 or Florida Statute  768.76, for medical bills alleged to have been incurred as a result 
of the incident described in the Complaint."
9,4,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,598,6277372 entitled plaintiffs receive,plaintiffs is entitled to receive benefits from a collateral source as defined by florida statute 6277372 or florida statute 76876 for the medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiffs entitled receive benefits collateral source defined florida statute 6277372 florida statute 76876 medical bills alleged incurred result incident described complaint,"11. Plaintiff(s)  is entitled to receive benefits from  a collateral source, as defined by 
Florida Statute  627.7372 or Florida Statute 768.76, for the medical bills alleged to have been 
incurred as a result of the  incident described in the Complaint."
9,5,Law Offices of Tiffany Eisenberg.pdf,791,627736 sourc e received,plaintiff received benefits from a collateral sourc e as defined by florida statute 627736 or florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received benefits collateral sourc e defined florida statute 627736 florida statute 76876 medical bills alleged incurred result incident described complaint,"1. Plaintiff  received benefits from a collateral sourc e, as defined by Florida 
Statute  627.736 or Florida Statute  768.76, for medical bills alleged to have been incurred as a result 
of the incident described in the Complaint."
9,6,"FLANAGAN & MANIOTIS, P.A..pdf",207,ged that alle 627736 entitled receive received,that you received or are entitled to receive benefits from a collateral source as defined by florida statute 627736 or florida statute 76876 for medical bills alle ged to have been incurred as a result of the incident described in the complaint,that received entitled receive benefits collateral source defined florida statute 627736 florida statute 76876 medical bills alle ged incurred result incident described complaint,"3. That you received or are entitled to receive benefits from a collateral source, as 
defined by Florida Statute 627.736 or Florida Statute 768.76, for medical bills alle ged to have 
been incurred as a result of the incident described in the Complaint."
9,7,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",228,al collater 627736 entitled receive,plaintiff is entitled to receive benefits from a collater al source as defined by florida statute 627736 of florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff entitled receive benefits collater al source defined florida statute 627736 florida statute 76876 medical bills alleged incurred result incident described complaint,"2. Plaintiff is entitled to receive benefits from a collater al source, as 
defined by Florida Statute 627.736 of Florida Statute 768.76, for medical bills alleged 
to have been incurred as a result of the incident described in the Complaint."
10,1,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",255,claim after,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or 
conditions for which he is claiming in this matter."
10,1,LAW OFFICE OF JOHN E. KORF.pdf,397,claim after,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions  
for which he is claiming in this matter."
10,1,Law Office of Bradley D. Martin.pdf,369,claim after t,after the date of t he motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,after date t motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of t he motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,1,Law Office of Jose C. Fernandez.pdf,426,claim after t,after the date of t he motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,after date t motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of t he motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,1,Law Office of Terryl Blackmon Walker.pdf,558,claim after t,after the date of t he motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,after date t motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of t he motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,1,Law Office of Vivian M. Knapp.pdf,587,claim after t,after the date of t he motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,after date t motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of t he motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,1,Law Offices of Angela M. Castronovo.pdf,641,claim after,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of the  motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
he is claiming in this matter."
10,1,Law Offices of Michael W. Carrol.pdf,742,claim after t,after the date of t he motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,after date t motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of t he motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,1,Law Offices of Tiffany Eisenberg.pdf,819,claim after,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of the  motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
he is claiming in this matter."
10,1,The Law Offices of Erick D. Martin.pdf,981,claim after,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"29. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,2,CONROY SIMBERG.pdf,140,claim prior,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or 
conditions for which he is claiming in this matter."
10,2,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",253,claim prior,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of 
this lawsuit, Plaintiff has made a claim and/or filed a lawsuit for the same injuries 
and/or conditions for which he is claiming in this matter."
10,2,LAW OFFICE OF JOHN E. KORF.pdf,395,claim prior,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or conditions  
for which he is claiming in this matter."
10,2,Law Offices of Angela M. Castronovo.pdf,639,claim prior,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim  and/or filed a lawsuit for the same injuries and/or conditions for which 
he is claiming in this matter."
10,2,Law Offices of Tiffany Eisenberg.pdf,817,claim prior,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim  and/or filed a lawsuit for the same injuries and/or conditions for which 
he is claiming in this matter."
10,2,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1090,claim prior,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter,"20. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which she is claiming in 
this matter."
10,3,Law Office of Bradley D. Martin.pdf,367,aim prior cl,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a cl aim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made cl aim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a cl aim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,3,Law Office of Jose C. Fernandez.pdf,424,aim prior cl,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a cl aim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made cl aim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a cl aim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,3,Law Office of Terryl Blackmon Walker.pdf,556,aim prior cl,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a cl aim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made cl aim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a cl aim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,3,Law Office of Vivian M. Knapp.pdf,585,aim prior cl,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a cl aim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made cl aim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a cl aim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,3,Law Offices of Michael W. Carrol.pdf,740,aim prior cl,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a cl aim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made cl aim filed lawsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a cl aim and/or filed a lawsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
10,4,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1092,claim after heshe,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which heshe is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions heshe claiming matter,"22. After the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which he/she is claiming 
in this matter."
10,5,The Law Offices of Erick D. Martin.pdf,979,claim prior l awsuit,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a l awsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed l awsuit same injuries conditions claiming matter,"27. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has made a claim and/or filed a l awsuit for the same injuries and/or conditions for which 
she is claiming in this matter."
11,1,CONROY SIMBERG.pdf,141,after plaintiff his,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts his body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has been involved in a motor vehicle accident in which he injured the 
same parts of his body for which he is claiming injury in this matter."
11,1,LAW OFFICE OF JOHN E. KORF.pdf,396,after plaint1ff his,after the date of the motor vehicle accident which is the subject of this lawsuit plaint1ff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaint1ff involved motor vehicle accident injured same parts his body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaint1ff has been involved in a motor vehicle accident in which he injured the same 
parts of his body for which he is claiming injury in this matter."
11,1,Law Office of Bradley D. Martin.pdf,368,after plaintiff her,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts her body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,1,Law Office of Jose C. Fernandez.pdf,425,after plaintiff her,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts her body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,1,Law Office of Terryl Blackmon Walker.pdf,557,after plaintiff her,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts her body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,1,Law Office of Vivian M. Knapp.pdf,586,after plaintiff her,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts her body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,1,Law Offices of Angela M. Castronovo.pdf,640,after plaintiff his,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts his body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his 
body for which he is claiming injury in this matter."
11,1,Law Offices of Michael W. Carrol.pdf,741,after plaintiff her,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts her body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,1,Law Offices of Tiffany Eisenberg.pdf,818,after plaintiff his,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts his body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his 
body for which he is claiming injury in this matter."
11,1,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1091,after plaintiff hisher,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of hisher body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts hisher body claiming injury matter,"21. After the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
has been involved in a motor vehicle accident in which she injured the same parts of his/her body for which 
she is claiming injury in this matter."
11,2,Law Office of Bradley D. Martin.pdf,366,prior her ff plainti,prior to the date of the motor vehicle accident which is the subject of this lawsuit plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plainti ff involved motor vehicle accident injured same parts her body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,2,Law Office of Jose C. Fernandez.pdf,423,prior her ff plainti,prior to the date of the motor vehicle accident which is the subject of this lawsuit plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plainti ff involved motor vehicle accident injured same parts her body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,2,Law Office of Terryl Blackmon Walker.pdf,555,prior her ff plainti,prior to the date of the motor vehicle accident which is the subject of this lawsuit plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plainti ff involved motor vehicle accident injured same parts her body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,2,Law Office of Vivian M. Knapp.pdf,584,prior her ff plainti,prior to the date of the motor vehicle accident which is the subject of this lawsuit plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plainti ff involved motor vehicle accident injured same parts her body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,2,Law Offices of Angela M. Castronovo.pdf,638,f plaintif prior his,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintif f has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintif f involved motor vehicle accident injured same parts his body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintif f has been involved in a motor vehicle accident in which he injured the same parts of his 
body for which he is claiming injury in this matter."
11,2,Law Offices of Michael W. Carrol.pdf,739,prior her ff plainti,prior to the date of the motor vehicle accident which is the subject of this lawsuit plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plainti ff involved motor vehicle accident injured same parts her body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plainti ff has been involved in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,2,Law Offices of Tiffany Eisenberg.pdf,816,f plaintif prior his,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintif f has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintif f involved motor vehicle accident injured same parts his body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintif f has been involved in a motor vehicle accident in which he injured the same parts of his 
body for which he is claiming injury in this matter."
11,2,The Law Offices of Erick D. Martin.pdf,978,plaintiff prior her,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts her body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved  in a motor vehicle accident in which she injured the same parts of her 
body for which she is claiming injury in this matter."
11,3,CONROY SIMBERG.pdf,139,plaintiff prior his,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts his body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has been involved in a motor vehicle accident in which he injured the 
same parts of his body for which he is claiming injury in this matter."
11,3,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",252,plaintiff prior his,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts his body claiming injury matter,"26. Prior to the date of the motor vehicle accident, which is the subject of 
this lawsuit, Plaintiff has been involved in a motor vehicle accident in which he 
injured the same parts of his body for which he is claiming injury in this matter."
11,3,LAW OFFICE OF JOHN E. KORF.pdf,394,plaintiff prior his,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which he injured the same parts of his body for which he is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts his body claiming injury matter,"26. Prior to the date of the motor vehicle accident,  which is the subject of  this 
lawsuit, Plaintiff has been involved in a motor vehicle accident in which he injured the  same 
parts of his body for which he is claiming injury in this matter."
11,3,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1089,plaintiff prior her heshe,prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which heshe injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident heshe injured same parts her body claiming injury matter,"19. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff  
has been involved in a motor vehicle accident in which he/she injured the same parts of her body for which 
she is claiming injury in this matter."
11,4,The Law Offices of Erick D. Martin.pdf,980,after plaintiff s her ame,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the s ame parts of her body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured s ame parts her body claiming injury matter,"28. After the date of the motor vehicle accident, which is the subject of this lawsuit, 
Plaintiff has been involved in a motor vehicle accident in which she injured the s ame parts of her 
body for which she is claiming injury in this matter."
